Timestamp,Type,Severity,Source_IP,Destination_IP,Description
2025-08-09T18:53:55.339957,SUSPICIOUS_PORT,LOW,2409:40e2:101a:5c5d:242b:83d9:7cf3:93d3,2405:200:1630:b2f:face:b00c:3333:7020,Access to HTTPS port 443
2025-08-09T18:53:55.352858,SUSPICIOUS_PORT,LOW,2409:40e2:101a:5c5d:242b:83d9:7cf3:93d3,2405:200:1630:ff8d:face:b00c:3333:7020,Access to HTTPS port 443
2025-08-09T18:53:55.368873,SUSPICIOUS_PORT,LOW,2409:40e2:101a:5c5d:242b:83d9:7cf3:93d3,2405:200:1630:b2e:face:b00c:3333:7020,Access to HTTPS port 443
2025-08-09T18:53:55.384647,SUSPICIOUS_PORT,LOW,2409:40e2:101a:5c5d:242b:83d9:7cf3:93d3,2405:200:1630:b2f:face:b00c:3333:7020,Access to HTTPS port 443
2025-08-09T18:53:55.400437,SUSPICIOUS_PORT,LOW,2409:40e2:101a:5c5d:242b:83d9:7cf3:93d3,2405:200:1630:ff8d:face:b00c:3333:7020,Access to HTTPS port 443
2025-08-09T18:53:55.416618,SUSPICIOUS_PORT,LOW,2409:40e2:101a:5c5d:242b:83d9:7cf3:93d3,2405:200:1630:b2e:face:b00c:3333:7020,Access to HTTPS port 443
2025-08-09T18:53:55.438204,SUSPICIOUS_PORT,LOW,2409:40e2:101a:5c5d:242b:83d9:7cf3:93d3,2405:200:1615:2885:face:b00c:3333:7020,Access to HTTPS port 443
2025-08-09T18:53:55.451465,SUSPICIOUS_PORT,LOW,2409:40e2:101a:5c5d:242b:83d9:7cf3:93d3,2405:200:1615:2885:face:b00c:3333:7020,Access to HTTPS port 443
2025-08-09T18:53:55.463369,SUSPICIOUS_PORT,LOW,2409:40e2:101a:5c5d:242b:83d9:7cf3:93d3,2405:200:1630:ff9d:face:b00c:3333:7020,Access to HTTPS port 443
2025-08-09T18:53:55.463369,SUSPICIOUS_PORT,LOW,2409:40e2:101a:5c5d:242b:83d9:7cf3:93d3,2405:200:1630:ff9d:face:b00c:3333:7020,Access to HTTPS port 443
2025-08-09T18:53:59.904722,SUSPICIOUS_PORT,LOW,2409:40e2:101a:5c5d:242b:83d9:7cf3:93d3,2606:4700:8d93:5a02:8cd9:574:26fb:7c33,Access to HTTPS port 443
2025-08-09T18:54:05.945027,SUSPICIOUS_PORT,LOW,2409:40e2:101a:5c5d:242b:83d9:7cf3:93d3,2600:1f18:24e6:b900:2d16:a724:7ca3:5c63,Access to HTTPS port 443
2025-08-09T18:54:07.003487,SUSPICIOUS_PORT,LOW,10.17.28.137,10.17.28.64,Access to DNS port 53
2025-08-09T18:54:07.029476,SUSPICIOUS_PORT,LOW,10.17.28.137,10.17.28.64,Access to DNS port 53
2025-08-09T18:54:07.052104,SUSPICIOUS_PORT,LOW,10.17.28.137,10.17.28.64,Access to DNS port 53
2025-08-09T18:54:07.072785,SUSPICIOUS_PORT,LOW,10.17.28.137,10.17.28.64,Access to DNS port 53
2025-08-09T18:54:07.082983,SUSPICIOUS_PORT,LOW,10.17.28.137,10.17.28.64,Access to DNS port 53
2025-08-09T18:54:07.099135,SUSPICIOUS_PORT,LOW,10.17.28.137,10.17.28.64,Access to DNS port 53
2025-08-09T18:54:07.118952,SUSPICIOUS_PORT,LOW,10.17.28.137,10.17.28.64,Access to DNS port 53
2025-08-09T18:54:07.131820,SUSPICIOUS_PORT,LOW,10.17.28.137,10.17.28.64,Access to DNS port 53
2025-08-09T18:54:07.146845,SUSPICIOUS_PORT,LOW,10.17.28.137,10.17.28.64,Access to DNS port 53
2025-08-09T18:54:07.162864,SUSPICIOUS_PORT,LOW,10.17.28.137,10.17.28.64,Access to DNS port 53
2025-08-09T18:54:07.178577,SUSPICIOUS_PORT,LOW,10.17.28.137,10.17.28.64,Access to DNS port 53
2025-08-09T18:54:07.205439,SUSPICIOUS_PORT,LOW,10.17.28.137,10.17.28.64,Access to DNS port 53
2025-08-09T18:54:07.221315,SUSPICIOUS_PORT,LOW,2409:40e2:101a:5c5d:242b:83d9:7cf3:93d3,2409:40e2:101a:5c5d::1b,Access to DNS port 53
2025-08-09T18:54:07.228355,SUSPICIOUS_PORT,LOW,2409:40e2:101a:5c5d:242b:83d9:7cf3:93d3,2409:40e2:101a:5c5d::1b,Access to DNS port 53
2025-08-09T18:54:07.258337,SUSPICIOUS_PORT,LOW,2409:40e2:101a:5c5d:242b:83d9:7cf3:93d3,2409:40e2:101a:5c5d::1b,Access to DNS port 53
2025-08-09T19:03:06.559926,SUSPICIOUS_PORT,LOW,10.17.28.137,10.17.28.64,Access to DNS port 53
2025-08-09T19:03:06.575904,SUSPICIOUS_PORT,LOW,10.17.28.137,10.17.28.64,Access to DNS port 53
2025-08-09T19:03:06.591718,SUSPICIOUS_PORT,LOW,10.17.28.137,10.17.28.64,Access to DNS port 53
2025-08-09T19:03:06.626656,SUSPICIOUS_PORT,LOW,10.17.28.137,10.17.28.64,Access to DNS port 53
2025-08-09T19:03:06.642000,SUSPICIOUS_PORT,LOW,10.17.28.137,10.17.28.64,Access to DNS port 53
2025-08-09T19:03:06.655957,SUSPICIOUS_PORT,LOW,10.17.28.137,10.17.28.64,Access to DNS port 53
2025-08-09T19:03:06.672877,SUSPICIOUS_PORT,LOW,10.17.28.137,10.17.28.64,Access to DNS port 53
2025-08-09T19:03:06.687538,SUSPICIOUS_PORT,LOW,10.17.28.137,10.17.28.64,Access to DNS port 53
2025-08-09T19:03:06.721225,SUSPICIOUS_PORT,LOW,10.17.28.137,10.17.28.64,Access to DNS port 53
2025-08-09T19:03:06.748726,SUSPICIOUS_PORT,LOW,10.17.28.137,10.17.28.64,Access to DNS port 53
2025-08-09T19:03:06.767552,SUSPICIOUS_PORT,LOW,10.17.28.137,10.17.28.64,Access to DNS port 53
2025-08-09T19:03:06.791488,SUSPICIOUS_PORT,LOW,10.17.28.137,10.17.28.64,Access to DNS port 53
2025-08-09T19:03:06.809650,SUSPICIOUS_PORT,LOW,2409:40e2:101a:5c5d:242b:83d9:7cf3:93d3,2409:40e2:101a:5c5d::1b,Access to DNS port 53
2025-08-09T19:03:06.815409,SUSPICIOUS_PORT,LOW,2409:40e2:101a:5c5d:242b:83d9:7cf3:93d3,2409:40e2:101a:5c5d::1b,Access to DNS port 53
2025-08-09T19:03:06.849377,SUSPICIOUS_PORT,LOW,2409:40e2:101a:5c5d:242b:83d9:7cf3:93d3,2409:40e2:101a:5c5d::1b,Access to DNS port 53
2025-08-09T19:03:06.868165,SUSPICIOUS_PORT,LOW,2409:40e2:101a:5c5d:242b:83d9:7cf3:93d3,2409:40e2:101a:5c5d::1b,Access to DNS port 53
2025-08-09T19:03:06.878960,SUSPICIOUS_PORT,LOW,2409:40e2:101a:5c5d:242b:83d9:7cf3:93d3,2409:40e2:101a:5c5d::1b,Access to DNS port 53
2025-08-09T19:03:06.902347,SUSPICIOUS_PORT,LOW,2409:40e2:101a:5c5d:242b:83d9:7cf3:93d3,2409:40e2:101a:5c5d::1b,Access to DNS port 53
2025-08-09T19:03:06.916002,SUSPICIOUS_PORT,LOW,2409:40e2:101a:5c5d:242b:83d9:7cf3:93d3,2409:40e2:101a:5c5d::1b,Access to DNS port 53
2025-08-09T19:03:06.932493,SUSPICIOUS_PORT,LOW,2409:40e2:101a:5c5d:242b:83d9:7cf3:93d3,2409:40e2:101a:5c5d::1b,Access to DNS port 53
2025-08-09T19:03:06.952410,SUSPICIOUS_PORT,LOW,2409:40e2:101a:5c5d:242b:83d9:7cf3:93d3,2409:40e2:101a:5c5d::1b,Access to DNS port 53
2025-08-09T19:03:06.965638,SUSPICIOUS_PORT,LOW,2409:40e2:101a:5c5d:242b:83d9:7cf3:93d3,2409:40e2:101a:5c5d::1b,Access to DNS port 53
2025-08-09T19:03:06.973470,SUSPICIOUS_PORT,LOW,2409:40e2:101a:5c5d:242b:83d9:7cf3:93d3,2409:40e2:101a:5c5d::1b,Access to DNS port 53
2025-08-09T19:03:07.005354,SUSPICIOUS_PORT,LOW,2409:40e2:101a:5c5d:242b:83d9:7cf3:93d3,2409:40e2:101a:5c5d::1b,Access to DNS port 53
2025-08-09T19:03:07.030539,SUSPICIOUS_PORT,LOW,10.17.28.137,10.17.28.64,Access to DNS port 53
2025-08-09T19:03:07.053250,SUSPICIOUS_PORT,LOW,10.17.28.137,10.17.28.64,Access to DNS port 53
2025-08-09T19:07:34.916102,SUSPICIOUS_PORT,LOW,2409:40e2:101a:5c5d:242b:83d9:7cf3:93d3,2600:1f18:24e6:b901:72e3:1bfe:b271:96b2,Access to HTTPS port 443
2025-08-09T19:07:40.051753,SUSPICIOUS_PORT,LOW,2409:40e2:101a:5c5d:242b:83d9:7cf3:93d3,2606:4700:8d93:5a02:8cd9:56b:26fb:7c33,Access to HTTPS port 443
2025-08-09T19:07:40.082546,SUSPICIOUS_PORT,LOW,2409:40e2:101a:5c5d:242b:83d9:7cf3:93d3,2606:4700:8d93:5a02:8cd9:56b:26fb:7c33,Access to HTTPS port 443
2025-08-09T19:07:40.093540,SUSPICIOUS_PORT,LOW,2409:40e2:101a:5c5d:242b:83d9:7cf3:93d3,2606:4700:8d93:5a02:8cd9:56b:26fb:7c33,Access to HTTPS port 443
2025-08-09T19:07:40.109289,SUSPICIOUS_PORT,LOW,2409:40e2:101a:5c5d:242b:83d9:7cf3:93d3,2606:4700:99e3:5a02:8cd9:579:26fb:7c33,Access to HTTPS port 443
2025-08-09T19:07:40.136612,SUSPICIOUS_PORT,LOW,2409:40e2:101a:5c5d:242b:83d9:7cf3:93d3,2606:4700:99e3:5a02:8cd9:579:26fb:7c33,Access to HTTPS port 443
2025-08-09T19:07:40.158633,SUSPICIOUS_PORT,LOW,2409:40e2:101a:5c5d:242b:83d9:7cf3:93d3,2606:4700:99e3:5a02:8cd9:579:26fb:7c33,Access to HTTPS port 443
2025-08-09T19:07:40.177279,SUSPICIOUS_PORT,LOW,2409:40e2:101a:5c5d:242b:83d9:7cf3:93d3,2606:4700:99e3:5a02:8cd9:579:26fb:7c33,Access to HTTPS port 443
2025-08-09T19:07:40.196509,SUSPICIOUS_PORT,LOW,2409:40e2:101a:5c5d:242b:83d9:7cf3:93d3,2606:4700:99e3:5a02:8cd9:579:26fb:7c33,Access to HTTPS port 443
2025-08-09T19:07:40.456503,SUSPICIOUS_PORT,LOW,2409:40e2:101a:5c5d:242b:83d9:7cf3:93d3,2606:4700:8d93:5a02:8cd9:56b:26fb:7c33,Access to HTTPS port 443
2025-08-09T19:07:40.479273,SUSPICIOUS_PORT,LOW,2409:40e2:101a:5c5d:242b:83d9:7cf3:93d3,2606:4700:99e3:5a02:8cd9:579:26fb:7c33,Access to HTTPS port 443
2025-08-09T19:07:40.562450,SUSPICIOUS_PORT,LOW,2409:40e2:101a:5c5d:242b:83d9:7cf3:93d3,2606:4700:99e3:5a02:8cd9:579:26fb:7c33,Access to HTTPS port 443
2025-08-09T19:07:40.588443,SUSPICIOUS_PORT,LOW,2409:40e2:101a:5c5d:242b:83d9:7cf3:93d3,2606:4700:8d93:5a02:8cd9:56b:26fb:7c33,Access to HTTPS port 443
2025-08-09T19:07:40.606016,SUSPICIOUS_PORT,LOW,2409:40e2:101a:5c5d:242b:83d9:7cf3:93d3,2606:4700:99e3:5a02:8cd9:579:26fb:7c33,Access to HTTPS port 443
2025-08-09T19:07:40.625899,SUSPICIOUS_PORT,LOW,2409:40e2:101a:5c5d:242b:83d9:7cf3:93d3,2606:4700:8d93:5a02:8cd9:56b:26fb:7c33,Access to HTTPS port 443
2025-08-09T19:07:40.645743,SUSPICIOUS_PORT,LOW,2409:40e2:101a:5c5d:242b:83d9:7cf3:93d3,2606:4700:99e3:5a02:8cd9:579:26fb:7c33,Access to HTTPS port 443
2025-08-09T19:07:40.664627,SUSPICIOUS_PORT,LOW,2409:40e2:101a:5c5d:242b:83d9:7cf3:93d3,2606:4700:99e3:5a02:8cd9:579:26fb:7c33,Access to HTTPS port 443
2025-08-09T19:07:40.699426,SUSPICIOUS_PORT,LOW,2409:40e2:101a:5c5d:242b:83d9:7cf3:93d3,2600:1f18:24e6:b901:72e3:1bfe:b271:96b2,Access to HTTPS port 443
2025-08-09T19:07:40.723867,SUSPICIOUS_PORT,LOW,2409:40e2:101a:5c5d:242b:83d9:7cf3:93d3,2600:1f18:24e6:b901:72e3:1bfe:b271:96b2,Access to HTTPS port 443
2025-08-09T19:07:40.743153,SUSPICIOUS_PORT,LOW,2409:40e2:101a:5c5d:242b:83d9:7cf3:93d3,2600:1f18:24e6:b901:72e3:1bfe:b271:96b2,Access to HTTPS port 443
2025-08-09T19:07:40.759045,SUSPICIOUS_PORT,LOW,2409:40e2:101a:5c5d:242b:83d9:7cf3:93d3,2600:1f18:24e6:b901:72e3:1bfe:b271:96b2,Access to HTTPS port 443
2025-08-09T19:07:40.790518,SUSPICIOUS_PORT,LOW,2409:40e2:101a:5c5d:242b:83d9:7cf3:93d3,2600:1f18:24e6:b901:72e3:1bfe:b271:96b2,Access to HTTPS port 443
2025-08-09T19:07:40.815347,SUSPICIOUS_PORT,LOW,2409:40e2:101a:5c5d:242b:83d9:7cf3:93d3,2600:1f18:24e6:b901:72e3:1bfe:b271:96b2,Access to HTTPS port 443
2025-08-09T19:07:40.841050,SUSPICIOUS_PORT,LOW,2409:40e2:101a:5c5d:242b:83d9:7cf3:93d3,2600:1f18:24e6:b901:72e3:1bfe:b271:96b2,Access to HTTPS port 443
2025-08-09T19:07:40.861203,SUSPICIOUS_PORT,LOW,2409:40e2:101a:5c5d:242b:83d9:7cf3:93d3,2600:1f18:24e6:b901:72e3:1bfe:b271:96b2,Access to HTTPS port 443
2025-08-09T19:07:40.884242,SUSPICIOUS_PORT,LOW,2409:40e2:101a:5c5d:242b:83d9:7cf3:93d3,2600:1f18:24e6:b901:72e3:1bfe:b271:96b2,Access to HTTPS port 443
2025-08-09T19:07:40.903136,SUSPICIOUS_PORT,LOW,2409:40e2:101a:5c5d:242b:83d9:7cf3:93d3,2600:1f18:24e6:b901:72e3:1bfe:b271:96b2,Access to HTTPS port 443
2025-08-09T19:07:40.921685,SUSPICIOUS_PORT,LOW,2409:40e2:101a:5c5d:242b:83d9:7cf3:93d3,2600:1f18:24e6:b901:72e3:1bfe:b271:96b2,Access to HTTPS port 443
2025-08-09T19:07:40.946355,SUSPICIOUS_PORT,LOW,2409:40e2:101a:5c5d:242b:83d9:7cf3:93d3,2600:1f18:24e6:b901:72e3:1bfe:b271:96b2,Access to HTTPS port 443
2025-08-09T19:07:40.967367,SUSPICIOUS_PORT,LOW,2409:40e2:101a:5c5d:242b:83d9:7cf3:93d3,2600:1f18:24e6:b901:72e3:1bfe:b271:96b2,Access to HTTPS port 443
2025-08-09T19:07:40.988956,SUSPICIOUS_PORT,LOW,2409:40e2:101a:5c5d:242b:83d9:7cf3:93d3,2600:1f18:24e6:b901:72e3:1bfe:b271:96b2,Access to HTTPS port 443
2025-08-09T19:07:41.007801,SUSPICIOUS_PORT,LOW,2409:40e2:101a:5c5d:242b:83d9:7cf3:93d3,2600:1f18:24e6:b901:72e3:1bfe:b271:96b2,Access to HTTPS port 443
2025-08-09T19:08:12.586393,SUSPICIOUS_PORT,LOW,2409:40e2:101a:5c5d:242b:83d9:7cf3:93d3,2600:1f18:24e6:b901:72e3:1bfe:b271:96b2,Access to HTTPS port 443
2025-08-09T19:08:12.625048,SUSPICIOUS_PORT,LOW,2409:40e2:101a:5c5d:242b:83d9:7cf3:93d3,2600:1f18:24e6:b901:72e3:1bfe:b271:96b2,Access to HTTPS port 443
2025-08-09T19:08:12.651886,SUSPICIOUS_PORT,LOW,2409:40e2:101a:5c5d:242b:83d9:7cf3:93d3,2600:1f18:24e6:b901:72e3:1bfe:b271:96b2,Access to HTTPS port 443
2025-08-09T19:08:12.665964,SUSPICIOUS_PORT,LOW,2409:40e2:101a:5c5d:242b:83d9:7cf3:93d3,2600:1f18:24e6:b901:72e3:1bfe:b271:96b2,Access to HTTPS port 443
2025-08-09T19:08:12.697574,SUSPICIOUS_PORT,LOW,2409:40e2:101a:5c5d:242b:83d9:7cf3:93d3,2600:1f18:24e6:b901:72e3:1bfe:b271:96b2,Access to HTTPS port 443
2025-08-09T19:08:12.715379,SUSPICIOUS_PORT,LOW,2409:40e2:101a:5c5d:242b:83d9:7cf3:93d3,2600:1f18:24e6:b901:72e3:1bfe:b271:96b2,Access to HTTPS port 443
2025-08-09T19:08:12.729520,SUSPICIOUS_PORT,LOW,2409:40e2:101a:5c5d:242b:83d9:7cf3:93d3,2600:1f18:24e6:b901:72e3:1bfe:b271:96b2,Access to HTTPS port 443
2025-08-09T19:08:12.761345,SUSPICIOUS_PORT,LOW,2409:40e2:101a:5c5d:242b:83d9:7cf3:93d3,2600:1f18:24e6:b901:72e3:1bfe:b271:96b2,Access to HTTPS port 443
2025-08-09T19:08:12.792834,SUSPICIOUS_PORT,LOW,2409:40e2:101a:5c5d:242b:83d9:7cf3:93d3,2600:1f18:24e6:b901:72e3:1bfe:b271:96b2,Access to HTTPS port 443
2025-08-09T19:08:12.808924,SUSPICIOUS_PORT,LOW,2409:40e2:101a:5c5d:242b:83d9:7cf3:93d3,2600:1f18:24e6:b901:72e3:1bfe:b271:96b2,Access to HTTPS port 443
2025-08-09T19:08:12.828768,SUSPICIOUS_PORT,LOW,2409:40e2:101a:5c5d:242b:83d9:7cf3:93d3,2600:1f18:24e6:b901:72e3:1bfe:b271:96b2,Access to HTTPS port 443
2025-08-09T19:08:12.963264,SUSPICIOUS_PORT,LOW,2409:40e2:101a:5c5d:242b:83d9:7cf3:93d3,2600:1f18:24e6:b901:72e3:1bfe:b271:96b2,Access to HTTPS port 443
2025-08-09T19:08:12.984479,SUSPICIOUS_PORT,LOW,2409:40e2:101a:5c5d:242b:83d9:7cf3:93d3,2600:1f18:24e6:b901:72e3:1bfe:b271:96b2,Access to HTTPS port 443
2025-08-09T19:08:40.079663,SUSPICIOUS_PORT,LOW,2409:40e2:101a:5c5d:242b:83d9:7cf3:93d3,2a02:26f0:1c80:65::1724:f9a,Access to HTTPS port 443
2025-08-09T19:08:42.883189,SUSPICIOUS_PORT,LOW,2409:40e2:101a:5c5d:242b:83d9:7cf3:93d3,2600:1f18:24e6:b901:72e3:1bfe:b271:96b2,Access to HTTPS port 443
2025-08-09T19:08:43.074204,SUSPICIOUS_PORT,LOW,10.17.28.137,142.250.193.46,Access to HTTPS port 443
2025-08-09T19:08:43.092285,SUSPICIOUS_PORT,LOW,10.17.28.137,142.250.193.46,Access to HTTP port 80
2025-08-09T19:08:43.129604,SUSPICIOUS_PORT,LOW,10.17.28.137,142.250.193.46,Access to FTP port 21
2025-08-09T19:08:43.138534,SUSPICIOUS_PORT,LOW,10.17.28.137,142.250.193.46,Access to HTTP port 80
2025-08-09T19:08:43.170457,SUSPICIOUS_PORT,LOW,10.17.28.137,142.250.193.46,Access to HTTPS port 443
2025-08-09T19:08:43.190042,SUSPICIOUS_PORT,LOW,10.17.28.137,142.250.193.46,Access to Telnet port 23
2025-08-09T19:08:43.202174,SUSPICIOUS_PORT,LOW,10.17.28.137,142.250.193.46,Access to SSH port 22
2025-08-09T19:08:43.202174,PORT_SCAN,MEDIUM,10.17.28.137,142.250.193.46,Potential port scan detected from 10.17.28.137
2025-08-09T19:08:43.234195,SUSPICIOUS_PORT,LOW,2409:40e2:101a:5c5d:242b:83d9:7cf3:93d3,2600:1f18:24e6:b901:72e3:1bfe:b271:96b2,Access to HTTPS port 443
2025-08-09T19:08:44.330485,SUSPICIOUS_PORT,LOW,10.17.28.137,142.250.193.46,Access to SSH port 22
2025-08-09T19:08:44.330485,PORT_SCAN,MEDIUM,10.17.28.137,142.250.193.46,Potential port scan detected from 10.17.28.137
2025-08-09T19:08:44.379762,SUSPICIOUS_PORT,LOW,10.17.28.137,142.250.193.46,Access to Telnet port 23
2025-08-09T19:08:44.379762,PORT_SCAN,MEDIUM,10.17.28.137,142.250.193.46,Potential port scan detected from 10.17.28.137
2025-08-09T19:08:44.411859,SUSPICIOUS_PORT,LOW,10.17.28.137,142.250.193.46,Access to FTP port 21
2025-08-09T19:08:44.411859,PORT_SCAN,MEDIUM,10.17.28.137,142.250.193.46,Potential port scan detected from 10.17.28.137
2025-08-09T19:08:58.428298,SUSPICIOUS_PORT,LOW,2409:40e2:101a:5c5d:242b:83d9:7cf3:93d3,2600:1f18:24e6:b901:72e3:1bfe:b271:96b2,Access to HTTPS port 443
2025-08-09T19:09:06.915468,SUSPICIOUS_PORT,LOW,10.17.28.137,10.17.28.64,Access to DNS port 53
2025-08-09T19:09:06.915468,PORT_SCAN,MEDIUM,10.17.28.137,10.17.28.64,Potential port scan detected from 10.17.28.137
2025-08-09T19:09:06.975770,SUSPICIOUS_PORT,LOW,10.17.28.137,10.17.28.64,Access to DNS port 53
2025-08-09T19:09:06.975770,PORT_SCAN,MEDIUM,10.17.28.137,10.17.28.64,Potential port scan detected from 10.17.28.137
2025-08-09T19:09:07.033630,SUSPICIOUS_PORT,LOW,10.17.28.137,10.17.28.64,Access to DNS port 53
2025-08-09T19:09:07.033630,PORT_SCAN,MEDIUM,10.17.28.137,10.17.28.64,Potential port scan detected from 10.17.28.137
2025-08-09T19:18:53.523916,SUSPICIOUS_PORT,LOW,2409:40e2:101a:5c5d:242b:83d9:7cf3:93d3,2600:1f18:24e6:b902:a46c:a4a6:87fe:c14c,Access to HTTPS port 443
2025-08-09T19:18:53.526991,SUSPICIOUS_PORT,LOW,2409:40e2:101a:5c5d:242b:83d9:7cf3:93d3,2600:1f18:24e6:b902:a46c:a4a6:87fe:c14c,Access to HTTPS port 443
2025-08-09T19:18:53.544565,SUSPICIOUS_PORT,LOW,2409:40e2:101a:5c5d:242b:83d9:7cf3:93d3,2600:1f18:24e6:b902:a46c:a4a6:87fe:c14c,Access to HTTPS port 443
2025-08-09T19:18:53.574326,SUSPICIOUS_PORT,LOW,2409:40e2:101a:5c5d:242b:83d9:7cf3:93d3,2600:1f18:24e6:b902:a46c:a4a6:87fe:c14c,Access to HTTPS port 443
2025-08-09T19:18:53.926348,SUSPICIOUS_PORT,LOW,2409:40e2:101a:5c5d:242b:83d9:7cf3:93d3,2600:1f18:24e6:b902:a46c:a4a6:87fe:c14c,Access to HTTPS port 443
2025-08-09T19:18:57.586116,SUSPICIOUS_PORT,LOW,2409:40e2:101a:5c5d:242b:83d9:7cf3:93d3,2600:1f18:24e6:b902:a46c:a4a6:87fe:c14c,Access to HTTPS port 443
2025-08-09T19:18:57.610090,SUSPICIOUS_PORT,LOW,2409:40e2:101a:5c5d:242b:83d9:7cf3:93d3,2600:1f18:24e6:b900:2d16:a724:7ca3:5c63,Access to HTTPS port 443
2025-08-09T19:18:57.842904,SUSPICIOUS_PORT,LOW,2409:40e2:101a:5c5d:242b:83d9:7cf3:93d3,2600:1f18:24e6:b900:2d16:a724:7ca3:5c63,Access to HTTPS port 443
2025-08-09T19:18:57.876456,SUSPICIOUS_PORT,LOW,2409:40e2:101a:5c5d:242b:83d9:7cf3:93d3,2600:1f18:24e6:b900:2d16:a724:7ca3:5c63,Access to HTTPS port 443
2025-08-09T19:18:57.904463,SUSPICIOUS_PORT,LOW,2409:40e2:101a:5c5d:242b:83d9:7cf3:93d3,2600:1f18:24e6:b900:2d16:a724:7ca3:5c63,Access to HTTPS port 443
2025-08-09T19:18:57.922193,SUSPICIOUS_PORT,LOW,2409:40e2:101a:5c5d:242b:83d9:7cf3:93d3,2600:1f18:24e6:b900:2d16:a724:7ca3:5c63,Access to HTTPS port 443
2025-08-09T19:18:58.144711,BLACKLISTED_IP,HIGH,10.17.28.137,3.233.158.24,Traffic from blacklisted IP: 10.17.28.137
2025-08-09T19:18:58.144711,SUSPICIOUS_PORT,LOW,10.17.28.137,3.233.158.24,Access to HTTPS port 443
2025-08-09T19:18:58.208693,SUSPICIOUS_PORT,LOW,2409:40e2:101a:5c5d:242b:83d9:7cf3:93d3,2600:1f18:24e6:b900:2d16:a724:7ca3:5c63,Access to HTTPS port 443
2025-08-09T19:18:58.230780,SUSPICIOUS_PORT,LOW,2409:40e2:101a:5c5d:242b:83d9:7cf3:93d3,2600:1f18:24e6:b900:2d16:a724:7ca3:5c63,Access to HTTPS port 443
2025-08-09T19:18:58.256383,SUSPICIOUS_PORT,LOW,2409:40e2:101a:5c5d:242b:83d9:7cf3:93d3,2600:1f18:24e6:b900:2d16:a724:7ca3:5c63,Access to HTTPS port 443
2025-08-09T19:18:58.272332,SUSPICIOUS_PORT,LOW,2409:40e2:101a:5c5d:242b:83d9:7cf3:93d3,2600:1f18:24e6:b900:2d16:a724:7ca3:5c63,Access to HTTPS port 443
2025-08-09T19:18:58.305988,SUSPICIOUS_PORT,LOW,2409:40e2:101a:5c5d:242b:83d9:7cf3:93d3,2600:1f18:24e6:b900:2d16:a724:7ca3:5c63,Access to HTTPS port 443
2025-08-09T19:18:58.319949,SUSPICIOUS_PORT,LOW,2409:40e2:101a:5c5d:242b:83d9:7cf3:93d3,2600:1f18:24e6:b900:2d16:a724:7ca3:5c63,Access to HTTPS port 443
2025-08-09T19:18:58.335945,SUSPICIOUS_PORT,LOW,2409:40e2:101a:5c5d:242b:83d9:7cf3:93d3,2600:1f18:24e6:b900:2d16:a724:7ca3:5c63,Access to HTTPS port 443
2025-08-09T19:18:58.353601,SUSPICIOUS_PORT,LOW,2409:40e2:101a:5c5d:242b:83d9:7cf3:93d3,2600:1f18:24e6:b900:2d16:a724:7ca3:5c63,Access to HTTPS port 443
2025-08-09T19:18:58.367516,SUSPICIOUS_PORT,LOW,2409:40e2:101a:5c5d:242b:83d9:7cf3:93d3,2600:1f18:24e6:b900:2d16:a724:7ca3:5c63,Access to HTTPS port 443
2025-08-09T19:18:58.399247,SUSPICIOUS_PORT,LOW,2409:40e2:101a:5c5d:242b:83d9:7cf3:93d3,2600:1f18:24e6:b900:2d16:a724:7ca3:5c63,Access to HTTPS port 443
2025-08-09T19:18:58.420919,SUSPICIOUS_PORT,LOW,2409:40e2:101a:5c5d:242b:83d9:7cf3:93d3,2600:1f18:24e6:b900:2d16:a724:7ca3:5c63,Access to HTTPS port 443
2025-08-09T19:18:58.446449,SUSPICIOUS_PORT,LOW,2409:40e2:101a:5c5d:242b:83d9:7cf3:93d3,2600:1f18:24e6:b900:2d16:a724:7ca3:5c63,Access to HTTPS port 443
2025-08-09T19:18:58.462465,SUSPICIOUS_PORT,LOW,2409:40e2:101a:5c5d:242b:83d9:7cf3:93d3,2600:1f18:24e6:b900:2d16:a724:7ca3:5c63,Access to HTTPS port 443
2025-08-09T19:18:58.494335,SUSPICIOUS_PORT,LOW,2409:40e2:101a:5c5d:242b:83d9:7cf3:93d3,2600:1f18:24e6:b900:2d16:a724:7ca3:5c63,Access to HTTPS port 443
2025-08-09T19:18:58.527327,SUSPICIOUS_PORT,LOW,2409:40e2:101a:5c5d:242b:83d9:7cf3:93d3,2600:1f18:24e6:b900:2d16:a724:7ca3:5c63,Access to HTTPS port 443
2025-08-09T19:18:58.560597,SUSPICIOUS_PORT,LOW,2409:40e2:101a:5c5d:242b:83d9:7cf3:93d3,2600:1f18:24e6:b900:2d16:a724:7ca3:5c63,Access to HTTPS port 443
2025-08-09T19:18:58.572247,SUSPICIOUS_PORT,LOW,2409:40e2:101a:5c5d:242b:83d9:7cf3:93d3,2600:1f18:24e6:b900:2d16:a724:7ca3:5c63,Access to HTTPS port 443
2025-08-10T09:59:27.059622,BLACKLISTED_IP,HIGH,10.17.28.137,10.17.28.64,Traffic from blacklisted IP: 10.17.28.137
2025-08-10T09:59:27.146251,BLACKLISTED_IP,HIGH,10.17.28.137,10.17.28.64,Traffic from blacklisted IP: 10.17.28.137
